"product_id","product_name","alergen_tags"
"15173","Anathoth Farm Blackberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"7918","99% Ginger Juice (6x237ml)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9824","Bulk Deal: Cobs Popcorn Natural Salt & Vinegar","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12385","Airborne Manuka Honey Multiflora Plus 25","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4896","Clover Comb Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11818","O Canada Maple Syrup 100% Pure Gluten Free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15182","Pams Chunky Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13774","Countdown Raspberry Jam Lite","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15171","Joknal Low Calorie Orange Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15510","Mount Somers Chocolate & Orange Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12378","Countdown Blackcurrant Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15191","Red Seal Manuka Honey UMF 5+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15505","Manawa Tawari Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15114","Barker's New Zealand Grapefruit & Orange Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"6839","Natural Seasoning Blend - Stroganoff (12x30g)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11343","Nuttvia Hazelnut Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11810","Barkers Fruit Compote Rhubarb Strawberry Raspberry","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11456","Anathoth Farm Boysenberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8961","Purebread Inca Gold Crunchies","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11517","Anathoth Farm Mixed Berry Jam 3 Berries","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12951","Anathoth Farm Red Berry Jam 25% Less Sugar","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8819","Active Jellybush Honey (MGO 550+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"14971","Barker's New Zealand Redcurrant Jelly","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12383","Waimete Raw Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12379","St Dalfour Apricot Jam Thick Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15151","Pams Squeezable Liquid Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"16082","Mother Earth Manuka Honey UMF 5+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15178","Pams Grapefruit Breakfast Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11511","Craigs Marmalade Chunky English","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15176","Bonne Maman Apricot Conserve","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11513","Barkers Raspberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12386","Manuka Doctor Multiflora Honey Mgo 50","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12384","Hantz Clover Honey Creamy","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12342","Anathoth Farm Apricot Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11344","Vegemite Yeast Spread Gluten Free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"4908","Honeycomb","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12387","Arataki Clover Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13775","Waimete Manuka Honey Mgo 100+ Liquid","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15161","Pams Creamed Clover Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11454","Countdown Marmalade Orange","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9129","Orgran Multi Grain O's - Quinoa Cereal","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13580","Barkers Apricot Jam NZ Fruit","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"13294","Bluebird Thinly Cut Potato Chips Originals","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15513","Manawa Manuka Honey MG100+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15524","Manuka Doctor Wild Flora Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12770","St Dalfour Marmalade Thick Cut Orange","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8724","Bulk Deal: Cobs Popcorn Natural Salted Caramel","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9401","VGood Hazelnot Choc Spread","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15509","Manuka Doctor Honey Beech Forest Squeezy","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"8751","Pure Manuka Honey (UMF 5+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9138","Hubbards Thank Goodness Gluten free Cornflakes","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11514","Countdown Marmalade Breakfast","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12382","Arataki Liquid Honey Squeeze Me","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12391","Airborne Clover Honey Creamed","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9579","Wild Honey Manuka Honey MG 200+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15175","Manuka Doctor Multifloral Honey 40+ MGO","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12381","Roses Fruit Conserve Raspberry","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15533","Jeremy's Bee Bold Whipped Honey For Toast","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9439","VGood Peanot Butter Crunchy","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12744","Real Foods Cereal Rice Flakes Gluten Free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12773","St Dalfour Strawberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9310","Kellogg's Special KÂ® Gluten Free","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12765","Anathoth Farm Marmalade Breakfast","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12057","Ashoka Indian Sweet Mango Chutney","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12388","Manawa Rewarewa Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15168","Bonne Maman Strawberry Conserve","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15170","Pams Creamed Manuka Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15190","Red Seal Manuka Honey UMF 5+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"14299","Cottee's Maple Flavoured Syrup","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9133","Sanitarium Gluten Free Weet-Bix","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12431","Natures Path Cornflakes Organic","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11450","Anathoth Farm Strawberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11457","St Dalfour Raspberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15522","New Zealand Honey Co. Manuka Honey 10+ UMF","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15153","Craig's Three Berry Fruit Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12390","Airborne Bush Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15512","Arataki Multi-Flora With Manuka Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15172","Anathoth Farm Seville Orange Marmalade","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15502","Mother Earth Native Bush Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11453","Countdown Plum Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"5224","Go Manuka Honey UMF16+ (MGO 570+)","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"9580","Natures Buzz Native Bush Manuka Honey","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"5237","Egmont Honey Manuka Honey UMF 10+","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15157","Anathoth Farm Blackcurrant Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"15192","Pams Strawberry Jam","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"11820","Chelsea Honey & Maple Syrup Flavoured","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
"12771","Craigs Strawberry Jam Reduced Sugar","[""Dairy Free"",""Egg Free"",""Gluten Free Coeliac/Celiac"",""Peanut Free"",""Sesame Free"",""Soy Free"",""Tree-nut Free"",""Wheat Free""]"
